ano,semana,distrito,ubigeo,total_casos,temp_min_semana,population,temp_min_lag1,temp_min_lag2,temp_min_lag3,temp_min_lag4,temp_min_lag5,temp_min_lag6,temp_min_lag7
2018,49,VARGAS GUERRA,160606.0,1,22.11023896719827,7631,22.477856475360127,22.838291940012557,23.19310480862731,23.05582427631815,21.81172756704532,22.579170647332017,22.50936345940919
2018,49,YAQUERANA,160511.0,0,22.260718018263564,2278,22.69777157729999,22.98406170151891,22.859012837261144,22.715400136074944,22.223210140655524,22.803107150810145,22.42520499528532
2018,49,YAVARI,160403.0,0,22.536299984917168,10040,23.17803464687689,23.255582806540147,23.35322296760573,23.30307898791252,22.39765332840076,23.27212948669582,22.86074053848285
2018,49,YURIMAGUAS,160201.0,33,21.85075639903356,96151,22.175539822778624,22.836230412905152,22.749587546226437,22.377191125974484,20.85933216041592,21.73594117919136,21.730450311338448
2018,50,ALTO NANAY,160102.0,0,21.962288130456,3155,22.600639641607746,22.60165521338434,23.04146259123223,23.182573786181543,22.73059684209361,21.83666315256169,22.88354099306261
2018,50,ALTO TAPICHE,160502.0,0,21.72432290949862,1673,21.85963635513509,22.41151085140051,22.524597850711388,23.267610419097377,22.229078330523475,21.718782272302565,22.27122360558031
2018,50,ANDOAS,160706.0,0,21.81780978162664,14570,22.36893488103011,22.73040730426311,22.599237034323643,22.62671625969368,22.165603084760093,21.702185301345786,22.28203566648881
2018,50,BALSAPUERTO,160202.0,0,19.34736522612227,16426,19.5834666302555,20.41384054402137,20.598148824342843,20.47128080339321,19.76010632281197,17.74496289136816,19.41847561754048
2018,50,BARRANCA,160701.0,1,19.666317698668355,15214,20.16467784905726,21.03819467147364,20.50064497994779,20.9371382820111,20.55235271300852,18.59365488737912,20.340596732677795
2018,50,BELEN,160112.0,2,22.863486980336983,70503,23.224863728661127,23.222924534620464,23.221245617711823,23.673267078681008,23.387399291992217,22.25108152406408,23.44324045096881
2018,50,CAHUAPANAS,160702.0,0,19.8245002915442,7749,20.4121936851824,21.435399710580388,21.05001066273129,21.38309311435017,20.65104518406829,18.73073514942194,20.55479871415998
2018,50,CAPELO,160503.0,0,22.514362461216123,2607,23.256258284651867,22.652309456673493,23.38681253885724,23.802243518542983,23.14596410986184,22.98283191027945,23.397945177232927
2018,50,CONTAMANA,160601.0,8,20.853390001376223,27376,20.88588901203485,21.359701428279937,21.76146076904593,21.977888894839506,21.487176120465627,21.050138169621327,20.831437597568183
2018,50,EMILIO SAN MARTIN,160504.0,0,22.392687462279543,6851,22.675823355412163,22.831403627257448,23.045967081516206,23.64677176149738,23.118450706592533,22.33924254581304,22.874433646192244
2018,50,FERNANDO LORES,160103.0,0,22.51704208382069,14935,22.79185624190491,23.25577908014713,23.054294497299413,22.81683441146024,23.5988694516244,22.11035369084772,23.35412084954505
2018,50,INAHUAYA,160602.0,0,22.0662435369878,1793,22.20671214897094,22.54792334991528,22.91516462286711,23.499360930673788,22.79148004938395,21.85405144746112,22.27953638086985
2018,50,INDIANA,160104.0,0,22.65117789327101,11768,23.139459917029992,23.32367653643878,23.17926898732808,23.58751537944304,23.394782819148237,22.264675074480223,23.27330422898008
2018,50,IQUITOS,160101.0,2,22.493802848886304,162450,22.93725275132655,22.97494455370195,23.424594530349378,23.387405926248324,23.02077435680688,21.62701268051612,23.24160602554505
2018,50,JEBEROS,160205.0,0,21.92999258330376,4570,22.026848990599223,22.64321636021917,22.887508243323705,23.26065412157276,22.536521706078027,20.89787920112501,22.321115304684927
2018,50,JENARO HERRERA,160510.0,0,22.090597165536497,5084,22.99765368343243,22.87041283936462,23.457657128916416,23.225663557800853,23.603507773279432,22.82559224623971,23.265254851800893
2018,50,LAGUNAS,160206.0,0,22.19943142763643,13594,22.298135756174933,22.84986638812449,22.80828637197424,23.27717805277297,22.84601921901271,21.53516908496398,23.011152858882475
2018,50,LAS AMAZONAS,160105.0,0,22.531374326607125,8790,22.88140043606629,22.807152799056347,23.20136495595413,23.470650302256768,23.11159493413636,22.268729857390984,23.263439214494817
2018,50,MANSERICHE,160703.0,0,20.480640499467896,9378,20.803761480049403,21.66010130393516,21.13451141007122,21.65673392100727,21.264713459929315,19.427580767109315,21.18370321764489
2018,50,MAQUIA,160505.0,0,22.37795255396025,8523,22.397440132511928,22.79677877149925,23.042343708950355,23.03661475202649,22.98891901794346,22.18597016444557,22.87043174327914
2018,50,MAZAN,160106.0,0,22.26076091210519,13898,22.867301763401628,22.85261458134921,23.161136924961887,23.358930325668315,22.89377992937216,21.96886385842417,22.8056985284985
2018,50,MORONA,160704.0,0,21.075268650754456,4811,21.72755774052628,22.482122408873217,22.379096787932696,22.60062026004877,22.026859467586693,21.19290182078339,22.11706419214267
2018,50,NAPO,160107.0,0,22.16568263578378,17106,23.010364562250984,22.876631060814745,22.596714487958337,22.957373655276733,22.760778694956333,22.19543633275821,22.69919830928532
2018,50,NAUTA,160301.0,2,22.48999066567968,32622,22.861655211406205,22.871342912290217,23.660871834680545,23.440877031347117,23.670547923181275,22.249893538218352,23.2000158214644
2018,50,PADRE MARQUEZ,160603.0,0,22.385123953679635,3766,22.373797216878486,22.65633618711185,23.00209594690571,23.12853183585113,22.82318454245256,22.577976036184285,22.567058584079422
2018,50,PAMPA HERMOSA,160604.0,0,19.72630210486458,6353,19.99920122827901,20.61338464353905,20.87265070590482,21.058043637525586,20.181445035921623,19.274172825263108,19.682276361487617
2018,50,PARINARI,160302.0,0,22.5053537730344,6416,22.771562111283597,22.867001745322565,23.3631462152954,22.91918978528908,23.17217537949569,21.978188983112748,23.056943627282216
2018,50,PASTAZA,160705.0,0,21.91383240463356,6164,22.312493551584517,22.959263215295447,22.74841629471764,23.043180787153773,22.61292208858912,21.682142058969152,22.69695746757171
2018,50,PEBAS,160402.0,0,22.427624209988668,12808,22.53324080968235,23.24923595005446,23.35868138168476,23.52573617849934,22.75921833593672,22.62081972119815,23.36554729304612
2018,50,PUINAHUA,160506.0,0,22.499352887429765,4709,22.743940823358905,22.78248945067,23.298728543766384,22.929906358396064,23.149848692788986,21.964587166588657,23.09698561205442
2018,50,PUNCHANA,160108.0,2,22.06625821165116,86608,22.944114898304,22.92460529063717,23.33246550509625,23.621721496489947,22.895831051039792,21.546457245398127,23.0863189181424
2018,50,PUTUMAYO,160801.0,0,22.209577148506707,4297,22.965257854514075,23.073322987936013,23.1067388914152,23.434057741909307,22.69172710133019,22.483567240690853,22.87428638037132
2018,50,RAMON CASTILLA,160401.0,0,22.11254719823329,22883,22.84507391601908,23.06380146640504,23.41025059392399,23.7028410567755,23.338770001988497,22.95421476169784,23.280091825741252
2018,50,REQUENA,160501.0,8,22.11826092290978,27624,23.07243335969737,22.55211439295701,23.318181519779817,23.665432549270715,23.32962361360134,22.77588893488993,23.259319875979497
2018,50,ROSA PANDURO,160802.0,0,21.99010129483529,612,22.843053392325864,22.982308156975005,22.495524563136183,23.118220593943583,22.4120910642475,22.53065694255431,22.718370318844936
2018,50,SAN JUAN BAUTISTA,160113.0,1,22.43287537612493,143054,22.505370183592756,22.821233646176548,23.37044719960534,22.9262943331506,23.06396066106557,21.699367770239355,23.38166605616213
2018,50,SAN PABLO,160404.0,0,22.559571062054573,12564,22.771670445405604,23.189322938371944,23.426687174942245,23.80630348462415,22.87070849921933,23.0124082316602,23.45745423173614
2018,50,SANTA CRUZ,160210.0,0,21.960218686175804,4235,22.376025682504093,22.59452104720505,23.07298900511012,22.90981873726113,22.767929680365203,21.33114524135937,22.279248617660755
2018,50,SAQUENA,160507.0,0,21.88010414650289,3426,22.60197090426464,22.822885995594437,23.099110308946663,22.837625762101204,23.33792022161337,22.387942613065043,23.28182208791167
2018,50,SARAYACU,160605.0,4,22.119228719247648,15226,22.33564617107405,22.767142985830287,23.255949459473463,22.91746961380496,23.176558714581137,21.86542170477,22.8567182794806
2018,50,SOPLIN,160508.0,0,21.888259637935104,680,22.08893517847868,22.71511576698871,22.923045245314515,23.251466588949626,22.56391384895502,22.12294012747764,22.578026546078284
2018,50,TAPICHE,160509.0,0,22.32019124250607,964,22.58521900703896,22.87834103691426,23.204553756573382,23.696535108366085,22.99403004233572,22.500002021157304,22.931953961985343
2018,50,TENIENTE CESAR LOPEZ ROJAS,160211.0,0,21.739812232879896,6153,22.34152171425862,22.256013286758023,23.18978938952626,23.28655246628081,22.902712895362612,21.436448456352963,22.292160544466384
2018,50,TENIENTE MANUEL CLAVERO,160803.0,0,21.8468249309932,2797,22.659043088536063,22.884831470429603,22.009210578644037,22.769472824293413,22.23841152789212,22.105598984258407,22.5319133089686
2018,50,TIGRE,160303.0,0,21.78873935243114,7509,22.55254182813263,22.727287435250588,22.69009016376272,22.594664174426505,22.644579997857864,21.81502290278954,22.632337789079045
2018,50,TORRES CAUSANA,160110.0,0,21.848583533668293,5015,22.895939048009165,22.918642599615666,22.40125539176572,22.853835764713477,22.61206558097488,22.246097423878084,22.669981949046573
2018,50,TROMPETEROS,160304.0,0,21.953927267910068,10126,22.37218852079024,22.65329216538751,22.65226676621121,22.47193309058245,22.365262835698964,21.691767337306484,22.451510793368723
2018,50,URARINAS,160305.0,14,22.422548165621563,13324,22.35561251867769,23.00371322934715,23.152583541967932,23.05722991154926,22.767909325716303,21.582362941387064,22.755101266114316
2018,50,VARGAS GUERRA,160606.0,0,22.078801674326417,7631,22.11023896719827,22.477856475360127,22.838291940012557,23.19310480862731,23.05582427631815,21.81172756704532,22.579170647332017
2018,50,YAQUERANA,160511.0,0,21.51594268064217,2278,22.260718018263564,22.69777157729999,22.98406170151891,22.859012837261144,22.715400136074944,22.223210140655524,22.803107150810145
2018,50,YAVARI,160403.0,0,21.9940356788439,10040,22.536299984917168,23.17803464687689,23.255582806540147,23.35322296760573,23.30307898791252,22.39765332840076,23.27212948669582
2018,50,YURIMAGUAS,160201.0,41,21.04016852733011,96151,21.85075639903356,22.175539822778624,22.836230412905152,22.749587546226437,22.377191125974484,20.85933216041592,21.73594117919136
2018,51,ALTO NANAY,160102.0,0,21.51772814143659,3155,21.962288130456,22.600639641607746,22.60165521338434,23.04146259123223,23.182573786181543,22.73059684209361,21.83666315256169
2018,51,ALTO TAPICHE,160502.0,0,21.5082641827583,1673,21.72432290949862,21.85963635513509,22.41151085140051,22.524597850711388,23.267610419097377,22.229078330523475,21.718782272302565
2018,51,ANDOAS,160706.0,0,22.04270669167684,14570,21.81780978162664,22.36893488103011,22.73040730426311,22.599237034323643,22.62671625969368,22.165603084760093,21.702185301345786
2018,51,BALSAPUERTO,160202.0,0,19.14584113759364,16426,19.34736522612227,19.5834666302555,20.41384054402137,20.598148824342843,20.47128080339321,19.76010632281197,17.74496289136816
2018,51,BARRANCA,160701.0,0,19.736077345463283,15214,19.666317698668355,20.16467784905726,21.03819467147364,20.50064497994779,20.9371382820111,20.55235271300852,18.59365488737912
2018,51,BELEN,160112.0,0,22.45985887015466,70503,22.863486980336983,23.224863728661127,23.222924534620464,23.221245617711823,23.673267078681008,23.387399291992217,22.25108152406408
2018,51,CAHUAPANAS,160702.0,0,20.300403065364865,7749,19.8245002915442,20.4121936851824,21.435399710580388,21.05001066273129,21.38309311435017,20.65104518406829,18.73073514942194
2018,51,CAPELO,160503.0,1,22.385726488817944,2607,22.514362461216123,23.256258284651867,22.652309456673493,23.38681253885724,23.802243518542983,23.14596410986184,22.98283191027945
2018,51,CONTAMANA,160601.0,0,20.846241169847776,27376,20.853390001376223,20.88588901203485,21.359701428279937,21.76146076904593,21.977888894839506,21.487176120465627,21.050138169621327
2018,51,EMILIO SAN MARTIN,160504.0,0,22.11606236807311,6851,22.392687462279543,22.675823355412163,22.831403627257448,23.045967081516206,23.64677176149738,23.118450706592533,22.33924254581304
2018,51,FERNANDO LORES,160103.0,0,22.367550123473144,14935,22.51704208382069,22.79185624190491,23.25577908014713,23.054294497299413,22.81683441146024,23.5988694516244,22.11035369084772
2018,51,INAHUAYA,160602.0,0,22.00751313398231,1793,22.0662435369878,22.20671214897094,22.54792334991528,22.91516462286711,23.499360930673788,22.79148004938395,21.85405144746112
2018,51,INDIANA,160104.0,1,22.584952744398045,11768,22.65117789327101,23.139459917029992,23.32367653643878,23.17926898732808,23.58751537944304,23.394782819148237,22.264675074480223
2018,51,IQUITOS,160101.0,2,21.980581419772648,162450,22.493802848886304,22.93725275132655,22.97494455370195,23.424594530349378,23.387405926248324,23.02077435680688,21.62701268051612
2018,51,JEBEROS,160205.0,0,21.78489116220659,4570,21.92999258330376,22.026848990599223,22.64321636021917,22.887508243323705,23.26065412157276,22.536521706078027,20.89787920112501
2018,51,JENARO HERRERA,160510.0,1,22.2229734883956,5084,22.090597165536497,22.99765368343243,22.87041283936462,23.457657128916416,23.225663557800853,23.603507773279432,22.82559224623971
2018,51,LAGUNAS,160206.0,0,22.26749627725264,13594,22.19943142763643,22.298135756174933,22.84986638812449,22.80828637197424,23.27717805277297,22.84601921901271,21.53516908496398
2018,51,LAS AMAZONAS,160105.0,0,22.31238730945154,8790,22.531374326607125,22.88140043606629,22.807152799056347,23.20136495595413,23.470650302256768,23.11159493413636,22.268729857390984
2018,51,MANSERICHE,160703.0,0,20.69571239772801,9378,20.480640499467896,20.803761480049403,21.66010130393516,21.13451141007122,21.65673392100727,21.264713459929315,19.427580767109315
2018,51,MAQUIA,160505.0,0,21.886412811653862,8523,22.37795255396025,22.397440132511928,22.79677877149925,23.042343708950355,23.03661475202649,22.98891901794346,22.18597016444557
2018,51,MAZAN,160106.0,0,21.78995358486691,13898,22.26076091210519,22.867301763401628,22.85261458134921,23.161136924961887,23.358930325668315,22.89377992937216,21.96886385842417
2018,51,MORONA,160704.0,0,21.5398805256536,4811,21.075268650754456,21.72755774052628,22.482122408873217,22.379096787932696,22.60062026004877,22.026859467586693,21.19290182078339
2018,51,NAPO,160107.0,0,21.92980701788889,17106,22.16568263578378,23.010364562250984,22.876631060814745,22.596714487958337,22.957373655276733,22.760778694956333,22.19543633275821
2018,51,NAUTA,160301.0,3,21.891087871250026,32622,22.48999066567968,22.861655211406205,22.871342912290217,23.660871834680545,23.440877031347117,23.670547923181275,22.249893538218352
2018,51,PADRE MARQUEZ,160603.0,0,22.2195475460388,3766,22.385123953679635,22.373797216878486,22.65633618711185,23.00209594690571,23.12853183585113,22.82318454245256,22.577976036184285
2018,51,PAMPA HERMOSA,160604.0,0,19.975099486012827,6353,19.72630210486458,19.99920122827901,20.61338464353905,20.87265070590482,21.058043637525586,20.181445035921623,19.274172825263108
2018,51,PARINARI,160302.0,0,21.62682401918062,6416,22.5053537730344,22.771562111283597,22.867001745322565,23.3631462152954,22.91918978528908,23.17217537949569,21.978188983112748
2018,51,PASTAZA,160705.0,0,22.18951182388388,6164,21.91383240463356,22.312493551584517,22.959263215295447,22.74841629471764,23.043180787153773,22.61292208858912,21.682142058969152
2018,51,PEBAS,160402.0,0,22.036612376463328,12808,22.427624209988668,22.53324080968235,23.24923595005446,23.35868138168476,23.52573617849934,22.75921833593672,22.62081972119815
2018,51,PUINAHUA,160506.0,0,21.550182610639546,4709,22.499352887429765,22.743940823358905,22.78248945067,23.298728543766384,22.929906358396064,23.149848692788986,21.964587166588657
2018,51,PUNCHANA,160108.0,0,21.954560052956367,86608,22.06625821165116,22.944114898304,22.92460529063717,23.33246550509625,23.621721496489947,22.895831051039792,21.546457245398127
2018,51,PUTUMAYO,160801.0,0,22.216246661581668,4297,22.209577148506707,22.965257854514075,23.073322987936013,23.1067388914152,23.434057741909307,22.69172710133019,22.483567240690853
2018,51,RAMON CASTILLA,160401.0,0,21.70920445434829,22883,22.11254719823329,22.84507391601908,23.06380146640504,23.41025059392399,23.7028410567755,23.338770001988497,22.95421476169784
2018,51,REQUENA,160501.0,1,22.31081715967097,27624,22.11826092290978,23.07243335969737,22.55211439295701,23.318181519779817,23.665432549270715,23.32962361360134,22.77588893488993
2018,51,ROSA PANDURO,160802.0,0,22.094878207164907,612,21.99010129483529,22.843053392325864,22.982308156975005,22.495524563136183,23.118220593943583,22.4120910642475,22.53065694255431
2018,51,SAN JUAN BAUTISTA,160113.0,0,21.91434957682416,143054,22.43287537612493,22.505370183592756,22.821233646176548,23.37044719960534,22.9262943331506,23.06396066106557,21.699367770239355
2018,51,SAN PABLO,160404.0,1,21.99846515972056,12564,22.559571062054573,22.771670445405604,23.189322938371944,23.426687174942245,23.80630348462415,22.87070849921933,23.0124082316602
2018,51,SANTA CRUZ,160210.0,0,21.86604830248325,4235,21.960218686175804,22.376025682504093,22.59452104720505,23.07298900511012,22.90981873726113,22.767929680365203,21.33114524135937
2018,51,SAQUENA,160507.0,0,22.3307267815605,3426,21.88010414650289,22.60197090426464,22.822885995594437,23.099110308946663,22.837625762101204,23.33792022161337,22.387942613065043
2018,51,SARAYACU,160605.0,2,22.29786154625189,15226,22.119228719247648,22.33564617107405,22.767142985830287,23.255949459473463,22.91746961380496,23.176558714581137,21.86542170477
2018,51,SOPLIN,160508.0,0,21.78732998977234,680,21.888259637935104,22.08893517847868,22.71511576698871,22.923045245314515,23.251466588949626,22.56391384895502,22.12294012747764
2018,51,TAPICHE,160509.0,0,22.20490594516145,964,22.32019124250607,22.58521900703896,22.87834103691426,23.204553756573382,23.696535108366085,22.99403004233572,22.500002021157304
2018,51,TENIENTE CESAR LOPEZ ROJAS,160211.0,0,21.734466105541745,6153,21.739812232879896,22.34152171425862,22.256013286758023,23.18978938952626,23.28655246628081,22.902712895362612,21.436448456352963
2018,51,TENIENTE MANUEL CLAVERO,160803.0,0,22.09521940217257,2797,21.8468249309932,22.659043088536063,22.884831470429603,22.009210578644037,22.769472824293413,22.23841152789212,22.105598984258407
2018,51,TIGRE,160303.0,0,21.80770868855052,7509,21.78873935243114,22.55254182813263,22.727287435250588,22.69009016376272,22.594664174426505,22.644579997857864,21.81502290278954
2018,51,TORRES CAUSANA,160110.0,0,22.04635915229888,5015,21.848583533668293,22.895939048009165,22.918642599615666,22.40125539176572,22.853835764713477,22.61206558097488,22.246097423878084
2018,51,TROMPETEROS,160304.0,1,21.91407372339809,10126,21.953927267910068,22.37218852079024,22.65329216538751,22.65226676621121,22.47193309058245,22.365262835698964,21.691767337306484
2018,51,URARINAS,160305.0,10,21.94264410311665,13324,22.422548165621563,22.35561251867769,23.00371322934715,23.152583541967932,23.05722991154926,22.767909325716303,21.582362941387064
2018,51,VARGAS GUERRA,160606.0,0,22.31802828739884,7631,22.078801674326417,22.11023896719827,22.477856475360127,22.838291940012557,23.19310480862731,23.05582427631815,21.81172756704532
2018,51,YAQUERANA,160511.0,0,21.78228753110288,2278,21.51594268064217,22.260718018263564,22.69777157729999,22.98406170151891,22.859012837261144,22.715400136074944,22.223210140655524
2018,51,YAVARI,160403.0,0,22.18599290041652,10040,21.9940356788439,22.536299984917168,23.17803464687689,23.255582806540147,23.35322296760573,23.30307898791252,22.39765332840076
2018,51,YURIMAGUAS,160201.0,41,21.276493074973533,96151,21.04016852733011,21.85075639903356,22.175539822778624,22.836230412905152,22.749587546226437,22.377191125974484,20.85933216041592
2018,52,ALTO NANAY,160102.0,0,21.72944388261716,3155,21.51772814143659,21.962288130456,22.600639641607746,22.60165521338434,23.04146259123223,23.182573786181543,22.73059684209361
2018,52,ALTO TAPICHE,160502.0,0,21.75175786028716,1673,21.5082641827583,21.72432290949862,21.85963635513509,22.41151085140051,22.524597850711388,23.267610419097377,22.229078330523475
2018,52,ANDOAS,160706.0,0,21.832081510786605,14570,22.04270669167684,21.81780978162664,22.36893488103011,22.73040730426311,22.599237034323643,22.62671625969368,22.165603084760093
2018,52,BALSAPUERTO,160202.0,0,19.62654452386557,16426,19.14584113759364,19.34736522612227,19.5834666302555,20.41384054402137,20.598148824342843,20.47128080339321,19.76010632281197
2018,52,BARRANCA,160701.0,0,19.89021394098062,15214,19.736077345463283,19.666317698668355,20.16467784905726,21.03819467147364,20.50064497994779,20.9371382820111,20.55235271300852
2018,52,BELEN,160112.0,4,21.960321348747343,70503,22.45985887015466,22.863486980336983,23.224863728661127,23.222924534620464,23.221245617711823,23.673267078681008,23.387399291992217
2018,52,CAHUAPANAS,160702.0,0,21.06372595620109,7749,20.300403065364865,19.8245002915442,20.4121936851824,21.435399710580388,21.05001066273129,21.38309311435017,20.65104518406829
2018,52,CAPELO,160503.0,3,22.36859973987662,2607,22.385726488817944,22.514362461216123,23.256258284651867,22.652309456673493,23.38681253885724,23.802243518542983,23.14596410986184
2018,52,CONTAMANA,160601.0,8,21.00887162201759,27376,20.846241169847776,20.853390001376223,20.88588901203485,21.359701428279937,21.76146076904593,21.977888894839506,21.487176120465627
2018,52,EMILIO SAN MARTIN,160504.0,0,22.2394536367855,6851,22.11606236807311,22.392687462279543,22.675823355412163,22.831403627257448,23.045967081516206,23.64677176149738,23.118450706592533
2018,52,FERNANDO LORES,160103.0,0,21.57373796059828,14935,22.367550123473144,22.51704208382069,22.79185624190491,23.25577908014713,23.054294497299413,22.81683441146024,23.5988694516244
2018,52,INAHUAYA,160602.0,0,21.91828378046445,1793,22.00751313398231,22.0662435369878,22.20671214897094,22.54792334991528,22.91516462286711,23.499360930673788,22.79148004938395
2018,52,INDIANA,160104.0,0,22.068468012944336,11768,22.584952744398045,22.65117789327101,23.139459917029992,23.32367653643878,23.17926898732808,23.58751537944304,23.394782819148237
2018,52,IQUITOS,160101.0,2,21.679328454059124,162450,21.980581419772648,22.493802848886304,22.93725275132655,22.97494455370195,23.424594530349378,23.387405926248324,23.02077435680688
2018,52,JEBEROS,160205.0,0,22.42014183511885,4570,21.78489116220659,21.92999258330376,22.026848990599223,22.64321636021917,22.887508243323705,23.26065412157276,22.536521706078027
2018,52,JENARO HERRERA,160510.0,2,22.183184096168933,5084,22.2229734883956,22.090597165536497,22.99765368343243,22.87041283936462,23.457657128916416,23.225663557800853,23.603507773279432
2018,52,LAGUNAS,160206.0,0,22.381136061573507,13594,22.26749627725264,22.19943142763643,22.298135756174933,22.84986638812449,22.80828637197424,23.27717805277297,22.84601921901271
2018,52,LAS AMAZONAS,160105.0,0,22.275142588532617,8790,22.31238730945154,22.531374326607125,22.88140043606629,22.807152799056347,23.20136495595413,23.470650302256768,23.11159493413636
2018,52,MANSERICHE,160703.0,0,20.70539541302464,9378,20.69571239772801,20.480640499467896,20.803761480049403,21.66010130393516,21.13451141007122,21.65673392100727,21.264713459929315
2018,52,MAQUIA,160505.0,0,22.30037914607594,8523,21.886412811653862,22.37795255396025,22.397440132511928,22.79677877149925,23.042343708950355,23.03661475202649,22.98891901794346
2018,52,MAZAN,160106.0,0,22.16032573094315,13898,21.78995358486691,22.26076091210519,22.867301763401628,22.85261458134921,23.161136924961887,23.358930325668315,22.89377992937216
2018,52,MORONA,160704.0,0,21.48265461976654,4811,21.5398805256536,21.075268650754456,21.72755774052628,22.482122408873217,22.379096787932696,22.60062026004877,22.026859467586693
2018,52,NAPO,160107.0,0,22.247872698139208,17106,21.92980701788889,22.16568263578378,23.010364562250984,22.876631060814745,22.596714487958337,22.957373655276733,22.760778694956333
2018,52,NAUTA,160301.0,5,22.037817523318225,32622,21.891087871250026,22.48999066567968,22.861655211406205,22.871342912290217,23.660871834680545,23.440877031347117,23.670547923181275
2018,52,PADRE MARQUEZ,160603.0,0,22.470096226537184,3766,22.2195475460388,22.385123953679635,22.373797216878486,22.65633618711185,23.00209594690571,23.12853183585113,22.82318454245256
2018,52,PAMPA HERMOSA,160604.0,0,19.88779507704861,6353,19.975099486012827,19.72630210486458,19.99920122827901,20.61338464353905,20.87265070590482,21.058043637525586,20.181445035921623
2018,52,PARINARI,160302.0,1,22.34037752141426,6416,21.62682401918062,22.5053537730344,22.771562111283597,22.867001745322565,23.3631462152954,22.91918978528908,23.17217537949569
2018,52,PASTAZA,160705.0,0,22.29031931793485,6164,22.18951182388388,21.91383240463356,22.312493551584517,22.959263215295447,22.74841629471764,23.043180787153773,22.61292208858912
2018,52,PEBAS,160402.0,0,22.34625026640809,12808,22.036612376463328,22.427624209988668,22.53324080968235,23.24923595005446,23.35868138168476,23.52573617849934,22.75921833593672
2018,52,PUINAHUA,160506.0,0,22.02321544853301,4709,21.550182610639546,22.499352887429765,22.743940823358905,22.78248945067,23.298728543766384,22.929906358396064,23.149848692788986
2018,52,PUNCHANA,160108.0,1,21.77631526616563,86608,21.954560052956367,22.06625821165116,22.944114898304,22.92460529063717,23.33246550509625,23.621721496489947,22.895831051039792
2018,52,PUTUMAYO,160801.0,0,21.93623755113887,4297,22.216246661581668,22.209577148506707,22.965257854514075,23.073322987936013,23.1067388914152,23.434057741909307,22.69172710133019
2018,52,RAMON CASTILLA,160401.0,0,22.47321964674072,22883,21.70920445434829,22.11254719823329,22.84507391601908,23.06380146640504,23.41025059392399,23.7028410567755,23.338770001988497
2018,52,REQUENA,160501.0,0,22.163170723917368,27624,22.31081715967097,22.11826092290978,23.07243335969737,22.55211439295701,23.318181519779817,23.665432549270715,23.32962361360134
2018,52,ROSA PANDURO,160802.0,0,21.84928078678097,612,22.094878207164907,21.99010129483529,22.843053392325864,22.982308156975005,22.495524563136183,23.118220593943583,22.4120910642475
2018,52,SAN JUAN BAUTISTA,160113.0,4,21.34166202760316,143054,21.91434957682416,22.43287537612493,22.505370183592756,22.821233646176548,23.37044719960534,22.9262943331506,23.06396066106557
2018,52,SAN PABLO,160404.0,0,22.60905613544263,12564,21.99846515972056,22.559571062054573,22.771670445405604,23.189322938371944,23.426687174942245,23.80630348462415,22.87070849921933
2018,52,SANTA CRUZ,160210.0,0,22.275446166343595,4235,21.86604830248325,21.960218686175804,22.376025682504093,22.59452104720505,23.07298900511012,22.90981873726113,22.767929680365203
2018,52,SAQUENA,160507.0,0,21.627506215889213,3426,22.3307267815605,21.88010414650289,22.60197090426464,22.822885995594437,23.099110308946663,22.837625762101204,23.33792022161337
2018,52,SARAYACU,160605.0,1,22.42441532821792,15226,22.29786154625189,22.119228719247648,22.33564617107405,22.767142985830287,23.255949459473463,22.91746961380496,23.176558714581137
2018,52,SOPLIN,160508.0,0,21.939562242122584,680,21.78732998977234,21.888259637935104,22.08893517847868,22.71511576698871,22.923045245314515,23.251466588949626,22.56391384895502
2018,52,TAPICHE,160509.0,0,22.307741050649984,964,22.20490594516145,22.32019124250607,22.58521900703896,22.87834103691426,23.204553756573382,23.696535108366085,22.99403004233572
2018,52,TENIENTE CESAR LOPEZ ROJAS,160211.0,0,22.301920446728666,6153,21.734466105541745,21.739812232879896,22.34152171425862,22.256013286758023,23.18978938952626,23.28655246628081,22.902712895362612
2018,52,TENIENTE MANUEL CLAVERO,160803.0,0,22.0309698346088,2797,22.09521940217257,21.8468249309932,22.659043088536063,22.884831470429603,22.009210578644037,22.769472824293413,22.23841152789212
2018,52,TIGRE,160303.0,0,22.147852134165426,7509,21.80770868855052,21.78873935243114,22.55254182813263,22.727287435250588,22.69009016376272,22.594664174426505,22.644579997857864
2018,52,TORRES CAUSANA,160110.0,0,22.298580902982277,5015,22.04635915229888,21.848583533668293,22.895939048009165,22.918642599615666,22.40125539176572,22.853835764713477,22.61206558097488
2018,52,TROMPETEROS,160304.0,0,21.905821122834706,10126,21.91407372339809,21.953927267910068,22.37218852079024,22.65329216538751,22.65226676621121,22.47193309058245,22.365262835698964
2018,52,URARINAS,160305.0,14,22.148127573891983,13324,21.94264410311665,22.422548165621563,22.35561251867769,23.00371322934715,23.152583541967932,23.05722991154926,22.767909325716303
2018,52,VARGAS GUERRA,160606.0,0,22.23867165156913,7631,22.31802828739884,22.078801674326417,22.11023896719827,22.477856475360127,22.838291940012557,23.19310480862731,23.05582427631815
2018,52,YAQUERANA,160511.0,0,21.80648992664069,2278,21.78228753110288,21.51594268064217,22.260718018263564,22.69777157729999,22.98406170151891,22.859012837261144,22.715400136074944
