"ano","semana","distrito","total_casos","temp_min_semana","population"
2019,35,"SAN JUAN BAUTISTA",1,22.2871911615586,147951
2019,35,"SARAYACU",1,22.0919510949697,15251
2019,35,"YURIMAGUAS",1,21.5590182399853,100176
2019,36,"INDIANA",2,22.7346780306766,11760
2019,36,"IQUITOS",4,21.8911302569042,163209
2019,37,"IQUITOS",1,22.7740267506073,163209
2019,38,"PUNCHANA",2,22.5060584245907,87876
2019,38,"YURIMAGUAS",2,22.2242682843984,100176
2019,39,"INDIANA",2,22.8423326737935,11760
2019,39,"IQUITOS",3,22.782229324763,163209
2019,39,"YURIMAGUAS",4,22.2250135111732,100176
2019,40,"IQUITOS",1,22.9608751058265,163209
2019,40,"NAUTA",2,23.07389039578,33114
2019,40,"PUNCHANA",4,22.7793042570668,87876
2019,40,"URARINAS",1,22.5251564662865,13556
2019,40,"YURIMAGUAS",8,22.1123531674158,100176
2019,41,"IQUITOS",2,21.8357184971746,163209
2019,41,"NAUTA",2,21.9643111981429,33114
2019,41,"PUNCHANA",1,21.4125832163601,87876
2019,41,"PUTUMAYO",1,21.7118084537368,4346
2019,41,"SAN JUAN BAUTISTA",1,21.5778969865542,147951
2019,41,"TENIENTE MANUEL CLAVERO",4,21.5439203515615,2710
2019,41,"YURIMAGUAS",7,21.5773246017801,100176
2019,42,"ANDOAS",1,21.3717046799717,15198
2019,42,"BELEN",2,22.9055562269723,70855
2019,42,"INDIANA",1,22.9322840724629,11760
2019,42,"PUNCHANA",3,22.5801898038607,87876
2019,42,"SAN JUAN BAUTISTA",3,22.4171430505439,147951
2019,42,"YURIMAGUAS",7,21.4631474128452,100176
2019,43,"CONTAMANA",1,20.7247709835589,27856
2019,43,"IQUITOS",2,22.3946804684927,163209
2019,43,"NAUTA",1,22.5369286398582,33114
2019,43,"PUNCHANA",4,22.1411714461143,87876
2019,43,"SAN JUAN BAUTISTA",5,22.4089428593439,147951
2019,43,"VARGAS GUERRA",1,22.3043517087933,7597
2019,43,"YURIMAGUAS",7,21.7955059860443,100176
2019,44,"IQUITOS",1,23.2982311907179,163209
2019,44,"LAGUNAS",1,22.6696215149032,13658
2019,44,"PUNCHANA",1,23.106390586275,87876
2019,44,"PUTUMAYO",1,22.6342472841951,4346
2019,44,"SAN JUAN BAUTISTA",2,22.829251989513,147951
2019,44,"YURIMAGUAS",15,22.3819676656898,100176
2019,45,"CONTAMANA",1,21.1047728281404,27856
2019,45,"INDIANA",1,23.3573059589128,11760
2019,45,"IQUITOS",2,23.1830629371372,163209
2019,45,"LAGUNAS",3,22.1446270820244,13658
2019,45,"NAUTA",5,23.2138207832072,33114
2019,45,"PUNCHANA",4,23.0367339839181,87876
2019,45,"SAN JUAN BAUTISTA",1,23.1056949844395,147951
2019,45,"YURIMAGUAS",15,21.2843095596691,100176
2019,46,"BELEN",2,23.2120800817259,70855
2019,46,"FERNANDO LORES",7,22.768932434629,14627
2019,46,"IQUITOS",5,23.2589743472214,163209
2019,46,"LAGUNAS",4,22.6626119575204,13658
2019,46,"NAUTA",1,23.2037677827152,33114
2019,46,"PUNCHANA",7,23.1380450662371,87876
2019,46,"REQUENA",1,22.9995504368804,27856
2019,46,"SAN JUAN BAUTISTA",14,23.1581586484641,147951
2019,46,"YURIMAGUAS",18,21.8914884207965,100176
2019,47,"BELEN",1,22.9152674897231,70855
2019,47,"FERNANDO LORES",24,22.2386104167482,14627
2019,47,"INDIANA",1,22.4583158879102,11760
2019,47,"IQUITOS",7,22.6213626062446,163209
2019,47,"LAGUNAS",6,22.3371435996333,13658
2019,47,"NAUTA",1,22.3773024084801,33114
2019,47,"PUNCHANA",8,22.513207828189,87876
2019,47,"SAN JUAN BAUTISTA",19,22.3217752448346,147951
2019,47,"TROMPETEROS",1,22.3475730061952,10466
2019,47,"YAVARI",1,22.0469727230716,10054
2019,47,"YURIMAGUAS",20,21.6145742262398,100176
2019,48,"BELEN",1,22.2844313179849,70855
2019,48,"CONTAMANA",1,20.8140753587059,27856
2019,48,"FERNANDO LORES",27,21.9460890927312,14627
2019,48,"INDIANA",6,22.3431681039699,11760
2019,48,"IQUITOS",4,22.2308157899477,163209
2019,48,"NAUTA",1,22.2729142952523,33114
2019,48,"PUNCHANA",7,21.9291448655893,87876
2019,48,"SAN JUAN BAUTISTA",17,22.0064568117842,147951
2019,48,"YURIMAGUAS",32,21.7385934031048,100176
2019,49,"BARRANCA",1,20.2349490200603,15600
2019,49,"BELEN",2,23.1776157097831,70855
2019,49,"FERNANDO LORES",16,22.8141304542972,14627
2019,49,"INDIANA",5,22.9899709179415,11760
2019,49,"IQUITOS",16,22.936289437235,163209
2019,49,"LAGUNAS",1,22.6432046788247,13658
2019,49,"NAUTA",2,22.8930457301613,33114
2019,49,"PUNCHANA",19,22.7873317203816,87876
2019,49,"SAN JUAN BAUTISTA",41,22.8941025314985,147951
2019,49,"YURIMAGUAS",16,22.1198510308569,100176
2019,50,"BELEN",5,23.8253340774581,70855
2019,50,"FERNANDO LORES",4,23.3263244918478,14627
2019,50,"INDIANA",3,23.175400354254,11760
2019,50,"IQUITOS",12,23.6753800463771,163209
2019,50,"LAGUNAS",1,23.0310113313254,13658
2019,50,"NAUTA",1,23.238386078566,33114
2019,50,"PUNCHANA",25,23.4927715380963,87876
2019,50,"REQUENA",1,23.0960126322004,27856
2019,50,"SAN JUAN BAUTISTA",46,23.2928093517646,147951
2019,50,"YURIMAGUAS",19,22.6452222119877,100176
2019,51,"BELEN",4,22.9988440184467,70855
2019,51,"FERNANDO LORES",2,22.3035103612406,14627
2019,51,"INDIANA",6,22.4517186550506,11760
2019,51,"IQUITOS",37,22.8501425158836,163209
2019,51,"PUNCHANA",27,22.723172920059,87876
2019,51,"SAN JUAN BAUTISTA",43,22.7052796204192,147951
2019,51,"TROMPETEROS",1,22.3143574437476,10466
2019,51,"YURIMAGUAS",17,21.8954826363193,100176
2019,52,"BELEN",10,23.4362840410531,70855
2019,52,"CONTAMANA",2,21.4111200364138,27856
2019,52,"FERNANDO LORES",7,22.7781331916451,14627
2019,52,"INDIANA",1,22.9020945790675,11760
2019,52,"IQUITOS",47,23.2984799351146,163209
2019,52,"MAZAN",2,22.8041302419345,14014
2019,52,"PUNCHANA",38,23.0759832555493,87876
2019,52,"SAN JUAN BAUTISTA",34,23.2021173310506,147951
2019,52,"YURIMAGUAS",24,22.1440813440296,100176
2020,1,"ANDOAS",1,22.3060511561071,15800
2020,1,"BELEN",12,23.9080611327405,71005
2020,1,"CONTAMANA",1,21.2371104026408,28258
2020,1,"FERNANDO LORES",1,23.2434108430484,14284
2020,1,"INAHUAYA",1,22.2240830388663,1739
2020,1,"INDIANA",2,23.6801733148387,11717
2020,1,"IQUITOS",45,23.7190864854494,163502
2020,1,"LAGUNAS",1,23.2833730726994,13684
2020,1,"LAS AMAZONAS",1,23.4801048566814,8546
2020,1,"NAPO",1,23.2272195793762,17605
2020,1,"NAUTA",2,23.2273065414358,33520
2020,1,"PAMPA HERMOSA",1,20.3726889805968,6200
2020,1,"PUNCHANA",31,23.6344656711974,88908
2020,1,"RAMON CASTILLA",2,23.0540914078456,23811
2020,1,"REQUENA",3,22.827335795426,28008
2020,1,"SAN JUAN BAUTISTA",54,23.4663310548528,152555
2020,1,"SARAYACU",6,22.9588636363551,15234
2020,1,"TROMPETEROS",2,22.6687999950838,10789
2020,1,"YAVARI",3,23.1019522174769,10041
2020,1,"YURIMAGUAS",13,22.9889076158998,104052
2020,2,"BELEN",24,22.1450463646633,71005
2020,2,"CONTAMANA",2,21.5728892217113,28258
2020,2,"FERNANDO LORES",2,21.5986098800764,14284
2020,2,"INDIANA",5,21.9487785698913,11717
2020,2,"IQUITOS",74,21.7682395884799,163502
2020,2,"JENARO HERRERA",1,22.107038064199,5092
2020,2,"LAS AMAZONAS",1,22.1790633640588,8546
2020,2,"MAZAN",1,22.0849443287373,14091
2020,2,"NAUTA",1,22.213564440771,33520
2020,2,"PUNCHANA",52,21.7930984234544,88908
2020,2,"RAMON CASTILLA",1,22.1910142277968,23811
2020,2,"REQUENA",3,22.4142956558283,28008
2020,2,"SAN JUAN BAUTISTA",68,21.7428189862131,152555
2020,2,"TIGRE",1,22.0182397844874,7568
2020,2,"VARGAS GUERRA",1,23.0017668745488,7543
2020,2,"YAVARI",3,21.8992223999749,10041
2020,2,"YURIMAGUAS",12,22.4463720348346,104052
2020,3,"BARRANCA",2,20.658026316705,15950
2020,3,"BELEN",31,21.7670102144765,71005
2020,3,"CONTAMANA",1,21.5146734297679,28258
2020,3,"EMILIO SAN MARTIN",1,22.6741113113814,6859
2020,3,"FERNANDO LORES",1,21.8543879531595,14284
2020,3,"INDIANA",4,21.8167925362669,11717
2020,3,"IQUITOS",95,21.4472484844947,163502
2020,3,"JENARO HERRERA",1,22.3809752404517,5092
2020,3,"MORONA",1,21.9600855929594,4557
2020,3,"NAUTA",5,22.1822032814007,33520
2020,3,"PUNCHANA",86,21.3736254092469,88908
2020,3,"RAMON CASTILLA",8,22.1899255276732,23811
2020,3,"REQUENA",1,22.3052936431325,28008
2020,3,"SAN JUAN BAUTISTA",81,21.4357260639927,152555
2020,3,"SAN PABLO",4,22.2510183914062,12680
2020,3,"TENIENTE MANUEL CLAVERO",1,22.1035830902358,2616
2020,3,"YURIMAGUAS",8,22.3556591842865,104052
2020,4,"BELEN",43,23.165385486524,71005
2020,4,"FERNANDO LORES",1,23.4299487977136,14284
2020,4,"INDIANA",4,23.0183071012433,11717
2020,4,"IQUITOS",86,23.2755969181991,163502
2020,4,"LAS AMAZONAS",1,22.9401148656323,8546
2020,4,"MAZAN",3,22.5988501247231,14091
2020,4,"NAPO",1,22.6258488855688,17605
2020,4,"NAUTA",4,22.9700177634012,33520
2020,4,"PADRE MARQUEZ",1,23.2957061629598,3503
2020,4,"PUNCHANA",87,22.9112512894207,88908
2020,4,"RAMON CASTILLA",6,23.352454896821,23811
2020,4,"REQUENA",5,22.7418124984495,28008
2020,4,"SAN JUAN BAUTISTA",73,23.0975381760261,152555
2020,4,"SAN PABLO",6,23.3748452575018,12680
2020,4,"URARINAS",1,22.5099311215857,13751
2020,4,"YURIMAGUAS",2,22.4101977985822,104052
2020,5,"BARRANCA",1,21.0364103554731,15950
2020,5,"BELEN",16,23.9237476630197,71005
2020,5,"FERNANDO LORES",2,23.3270209779473,14284
2020,5,"INDIANA",4,23.3153621641344,11717
2020,5,"IQUITOS",72,23.5620409778299,163502
2020,5,"JENARO HERRERA",4,23.6100653661441,5092
2020,5,"LAS AMAZONAS",1,23.4031600726563,8546
2020,5,"MAZAN",3,23.4366049907331,14091
2020,5,"NAUTA",5,23.9310786463327,33520
2020,5,"PUNCHANA",93,23.3266450853748,88908
2020,5,"RAMON CASTILLA",24,23.4429460526853,23811
2020,5,"SAN JUAN BAUTISTA",102,23.6488563660375,152555
2020,5,"SAN PABLO",9,23.462935858736,12680
2020,5,"TAPICHE",2,23.5714227398895,952
2020,5,"TIGRE",1,23.2550135603578,7568
2020,5,"YURIMAGUAS",3,23.1450764831609,104052
2020,6,"BELEN",18,23.7114805891099,71005
2020,6,"IQUITOS",65,23.4772982671484,163502
2020,6,"JENARO HERRERA",10,23.4536851692121,5092
2020,6,"MAZAN",10,22.7590710539442,14091
2020,6,"NAPO",2,22.5937816953854,17605
2020,6,"NAUTA",13,23.1067510783617,33520
2020,6,"PEBAS",1,23.0858486316543,12700
2020,6,"PUNCHANA",67,23.1476540871484,88908
2020,6,"RAMON CASTILLA",31,23.0982285939885,23811
2020,6,"REQUENA",1,22.9502919527736,28008
2020,6,"SAN JUAN BAUTISTA",104,23.345996437067,152555
2020,6,"SAN PABLO",2,23.3903275831213,12680
2020,6,"SAQUENA",1,23.2913082374851,3256
2020,6,"SARAYACU",4,23.2395915013171,15234
2020,6,"YAVARI",1,23.3110119788991,10041
2020,6,"YURIMAGUAS",5,22.6401395175634,104052
2020,7,"ALTO NANAY",1,23.2054771416773,3277
2020,7,"BELEN",27,23.8958402718063,71005
2020,7,"CONTAMANA",1,21.9973392279028,28258
2020,7,"INDIANA",5,23.5496798819277,11717
2020,7,"IQUITOS",76,23.5909294842103,163502
2020,7,"JENARO HERRERA",1,23.7087353533361,5092
2020,7,"MAZAN",7,23.3619297681557,14091
2020,7,"NAUTA",9,23.5962374410085,33520
2020,7,"PUNCHANA",51,23.2793423741022,88908
2020,7,"RAMON CASTILLA",9,23.3254412460059,23811
2020,7,"SAN JUAN BAUTISTA",105,23.409205168691,152555
2020,7,"SARAYACU",1,23.7770878508487,15234
2020,7,"YAQUERANA",1,22.7825939031179,2263
2020,7,"YURIMAGUAS",3,23.0016220437698,104052
2020,8,"BELEN",38,23.8675000868716,71005
2020,8,"CONTAMANA",1,22.3747256257276,28258
2020,8,"FERNANDO LORES",1,23.4684316262108,14284
2020,8,"INDIANA",5,23.3794743696234,11717
2020,8,"IQUITOS",90,23.4583351105098,163502
2020,8,"JENARO HERRERA",1,23.8773226955314,5092
2020,8,"MAZAN",9,23.338079807767,14091
2020,8,"NAUTA",5,23.7642495128759,33520
2020,8,"PARINARI",1,23.4262717090787,6276
2020,8,"PUNCHANA",63,23.2432752255188,88908
2020,8,"RAMON CASTILLA",10,23.5037163579623,23811
2020,8,"SAN JUAN BAUTISTA",95,23.4192861794816,152555
2020,8,"SAN PABLO",1,23.6239899882665,12680
2020,8,"TROMPETEROS",2,22.9239452339218,10789
2020,8,"YURIMAGUAS",11,22.5953024183588,104052
2020,9,"ALTO NANAY",1,23.2997831524314,3277
2020,9,"BARRANCA",1,21.2268743570868,15950
2020,9,"BELEN",36,24.1208223956173,71005
2020,9,"CONTAMANA",2,21.4239750867923,28258
2020,9,"INDIANA",5,23.732869725377,11717
2020,9,"IQUITOS",68,23.9209546758881,163502
2020,9,"MAQUIA",1,22.9783383908316,8669
2020,9,"MAZAN",13,23.5622965692032,14091
2020,9,"NAUTA",5,23.5537672535351,33520
2020,9,"PEBAS",1,23.1769178511447,12700
2020,9,"PUNCHANA",64,23.7881369680859,88908
2020,9,"RAMON CASTILLA",18,22.8553148110149,23811
2020,9,"REQUENA",2,23.2774261340614,28008
2020,9,"SAN JUAN BAUTISTA",80,23.4807776077186,152555
2020,9,"YURIMAGUAS",9,22.658889714663,104052
2020,10,"ANDOAS",1,22.9615339172955,15800
2020,10,"BARRANCA",2,21.3679253522644,15950
2020,10,"BELEN",54,23.8341461744281,71005
2020,10,"INDIANA",6,23.6308593151102,11717
2020,10,"IQUITOS",117,23.3937093340204,163502
2020,10,"LAS AMAZONAS",1,23.717507554579,8546
2020,10,"MAZAN",28,23.332907527192,14091
2020,10,"NAPO",1,23.187468079777,17605
2020,10,"NAUTA",9,23.4193458751249,33520
2020,10,"PUNCHANA",76,23.2348294880755,88908
2020,10,"RAMON CASTILLA",12,23.3208014321344,23811
2020,10,"REQUENA",1,23.5906406746551,28008
2020,10,"SAN JUAN BAUTISTA",138,23.2571779335723,152555
2020,10,"TIGRE",1,22.5863785342697,7568
2020,10,"TROMPETEROS",1,22.4303668143543,10789
2020,10,"YURIMAGUAS",16,22.7523567125795,104052
2020,11,"BARRANCA",1,21.2032795173069,15950
2020,11,"BELEN",38,23.5025053176205,71005
2020,11,"CONTAMANA",1,22.0697515844739,28258
2020,11,"INDIANA",5,23.2805420468315,11717
2020,11,"IQUITOS",36,22.8390198437436,163502
2020,11,"JENARO HERRERA",1,23.3066005011623,5092
2020,11,"MAQUIA",1,23.4728964369731,8669
2020,11,"MAZAN",13,22.6627725857145,14091
2020,11,"NAUTA",18,23.1707130837225,33520
2020,11,"PEBAS",3,22.9154502236172,12700
2020,11,"PUNCHANA",25,22.5368285119552,88908
2020,11,"REQUENA",2,23.304916789088,28008
2020,11,"SAN JUAN BAUTISTA",89,22.836303356146,152555
2020,11,"YURIMAGUAS",4,22.8833324650004,104052
2020,12,"BARRANCA",5,20.9962263827423,15950
2020,12,"BELEN",34,23.9859439726073,71005
2020,12,"CAPELO",1,23.7566699237079,2417
2020,12,"CONTAMANA",14,21.1403863750042,28258
2020,12,"INDIANA",2,23.5069462060211,11717
2020,12,"IQUITOS",50,23.7837968989638,163502
2020,12,"JENARO HERRERA",9,23.3901909853127,5092
2020,12,"MAZAN",14,23.3963132091163,14091
2020,12,"NAUTA",12,23.2981499713873,33520
2020,12,"PEBAS",13,23.1665348815983,12700
2020,12,"PUNCHANA",32,23.7047092556342,88908
2020,12,"RAMON CASTILLA",1,23.6392606540876,23811
2020,12,"REQUENA",3,23.3620283596116,28008
2020,12,"SAN JUAN BAUTISTA",57,23.2429134855989,152555
2020,12,"SARAYACU",1,22.4153464019478,15234
2020,12,"TIGRE",1,22.5680448225163,7568
2020,12,"VARGAS GUERRA",1,22.2689952608613,7543
2020,12,"YURIMAGUAS",7,21.8759391267282,104052
2020,13,"BARRANCA",4,20.9808520605736,15950
2020,13,"BELEN",15,24.0265584917547,71005
2020,13,"CAPELO",1,23.3136262086061,2417
2020,13,"CONTAMANA",25,20.8061172139224,28258
2020,13,"IQUITOS",36,23.7107245283165,163502
2020,13,"JENARO HERRERA",9,23.3667594646804,5092
2020,13,"MAZAN",7,23.3364259581805,14091
2020,13,"NAUTA",3,23.2581340118532,33520
2020,13,"PEBAS",1,23.1662263976608,12700
2020,13,"PUNCHANA",15,23.4805408978657,88908
2020,13,"REQUENA",1,23.0136965259482,28008
2020,13,"SAN JUAN BAUTISTA",28,23.1508337779626,152555
2020,13,"SARAYACU",1,22.6421426513879,15234
2020,13,"TROMPETEROS",2,22.8499870178466,10789
2020,13,"VARGAS GUERRA",2,22.5658754691124,7543
2020,13,"YURIMAGUAS",1,22.2405686295328,104052
2020,14,"BELEN",6,23.4463075238343,71005
2020,14,"CONTAMANA",24,21.4332938033975,28258
2020,14,"IQUITOS",5,23.3818565318393,163502
2020,14,"MAZAN",1,23.0650681324118,14091
2020,14,"NAUTA",1,23.0216390232785,33520
2020,14,"PADRE MARQUEZ",1,22.7257030801265,3503
2020,14,"PUNCHANA",3,23.3003007837555,88908
2020,14,"RAMON CASTILLA",1,23.1228676469579,23811
2020,14,"REQUENA",7,22.9139944712122,28008
2020,14,"SAN JUAN BAUTISTA",15,22.8496122353632,152555
2020,14,"SARAYACU",3,22.7412839137765,15234
2020,14,"VARGAS GUERRA",3,22.6391888154995,7543
2020,14,"YURIMAGUAS",2,22.6230025735944,104052
2020,15,"BELEN",5,23.7193353433525,71005
2020,15,"CONTAMANA",11,21.4583089933589,28258
2020,15,"IQUITOS",7,23.5204727997108,163502
2020,15,"PUNCHANA",2,23.4778353252693,88908
2020,15,"REQUENA",5,22.9331601371843,28008
2020,15,"SAN JUAN BAUTISTA",11,23.2727263389951,152555
2020,15,"SARAYACU",4,22.7650915922573,15234
2020,15,"VARGAS GUERRA",1,22.5557461140283,7543
2020,15,"YURIMAGUAS",2,22.7959144715473,104052
2020,16,"BELEN",5,22.6482184148468,71005
2020,16,"CONTAMANA",19,19.6462847689266,28258
2020,16,"IQUITOS",6,22.3512051427789,163502
2020,16,"MAZAN",3,21.9287169964901,14091
2020,16,"PUNCHANA",2,22.2631729950403,88908
2020,16,"REQUENA",7,21.7481873821985,28008
2020,16,"SAN JUAN BAUTISTA",15,22.1273526725706,152555
2020,16,"SARAYACU",4,21.4718272632135,15234
2020,16,"VARGAS GUERRA",1,21.0032298229885,7543
2020,16,"YURIMAGUAS",6,20.9500589393312,104052
2020,17,"BELEN",2,22.8313942360667,71005
2020,17,"CONTAMANA",6,18.5856246041149,28258
2020,17,"IQUITOS",9,21.9037526327945,163502
2020,17,"MAZAN",1,21.7247598447047,14091
2020,17,"NAUTA",1,21.7136833649302,33520
2020,17,"PUNCHANA",1,21.8027646797933,88908
2020,17,"RAMON CASTILLA",1,22.7638235064015,23811
2020,17,"REQUENA",10,21.1936848205404,28008
2020,17,"SAN JUAN BAUTISTA",10,21.6597462785354,152555
2020,17,"SARAYACU",3,21.153556662142,15234
2020,17,"TROMPETEROS",1,21.0954214677381,10789
2020,17,"URARINAS",1,21.0140534698872,13751
2020,17,"VARGAS GUERRA",2,20.5521299928946,7543
2020,17,"YURIMAGUAS",3,19.8144053973474,104052
2020,18,"BARRANCA",1,20.5865350366875,15950
2020,18,"BELEN",2,23.3165034696416,71005
2020,18,"INDIANA",1,23.1985856503611,11717
2020,18,"IQUITOS",5,23.1636252904598,163502
2020,18,"PUNCHANA",1,22.8385187629771,88908
2020,18,"REQUENA",9,22.868555544117,28008
2020,18,"SAN JUAN BAUTISTA",3,23.01067775681,152555
2020,18,"SARAYACU",4,22.9768758253805,15234
2020,18,"TROMPETEROS",6,22.6183229362948,10789
2020,18,"YURIMAGUAS",5,22.3268262421739,104052
2020,19,"IQUITOS",2,21.8723708121359,163502
2020,19,"NAUTA",1,21.1343880024328,33520
2020,19,"SAN JUAN BAUTISTA",4,21.3469224268592,152555
2020,19,"SARAYACU",3,18.7800371378484,15234
2020,19,"YURIMAGUAS",5,20.3881930446728,104052
2020,20,"FERNANDO LORES",1,21.5058867973847,14284
2020,20,"SAN JUAN BAUTISTA",2,21.3993217074687,152555
2020,20,"YURIMAGUAS",18,20.572298317243,104052
2020,21,"BELEN",1,22.5101847420752,71005
2020,21,"INDIANA",1,22.2197514027857,11717
2020,21,"IQUITOS",1,22.3233695330513,163502
2020,21,"SAN JUAN BAUTISTA",8,22.2531686655183,152555
2020,21,"YURIMAGUAS",11,21.1092104218876,104052
2020,22,"BARRANCA",1,18.8158151734935,15950
2020,22,"BELEN",1,21.2071875018005,71005
2020,22,"IQUITOS",3,21.085157058173,163502
2020,22,"SAN JUAN BAUTISTA",1,20.6975360224921,152555
2020,22,"YURIMAGUAS",3,19.9673354396266,104052
2020,23,"BELEN",1,22.2532518054884,71005
2020,23,"IQUITOS",6,22.0042864210207,163502
2020,23,"SAN JUAN BAUTISTA",6,21.5509935153842,152555
2020,23,"YURIMAGUAS",3,21.7552490037276,104052
2020,24,"BELEN",1,23.3490048478839,71005
2020,24,"IQUITOS",10,22.8170923607466,163502
2020,24,"SAN JUAN BAUTISTA",5,22.2898880521236,152555
2020,24,"YURIMAGUAS",2,21.4161526190324,104052
2020,25,"BELEN",1,22.0627484797025,71005
2020,25,"IQUITOS",13,22.1995601809857,163502
2020,25,"PUNCHANA",3,22.1188655191198,88908
2020,25,"SAN JUAN BAUTISTA",2,22.1529286841698,152555
2020,25,"YURIMAGUAS",1,21.3216042377977,104052
2020,26,"IQUITOS",10,22.1968176398196,163502
2020,26,"MAZAN",2,21.9254085745091,14091
2020,26,"PUNCHANA",2,21.99701879647,88908
2020,26,"SAN JUAN BAUTISTA",8,22.2357353165699,152555
2020,27,"BELEN",2,22.322711557484,71005
2020,27,"IQUITOS",10,21.981224600851,163502
2020,27,"MAZAN",1,22.0601716978762,14091
2020,27,"SAN JUAN BAUTISTA",11,22.0742298238097,152555
2020,27,"YURIMAGUAS",1,21.5549864638609,104052
2020,28,"BELEN",1,22.3339508259191,71005
2020,28,"INDIANA",1,22.2158510149934,11717
2020,28,"IQUITOS",6,22.2937325619583,163502
2020,28,"PUNCHANA",3,22.070386840194,88908
2020,28,"SAN JUAN BAUTISTA",1,21.904008053593,152555
2020,29,"BELEN",3,22.0718243984346,71005
2020,29,"IQUITOS",18,21.631069306988,163502
2020,29,"PUNCHANA",4,21.3160449063998,88908
2020,29,"RAMON CASTILLA",1,22.0078513965084,23811
2020,29,"REQUENA",1,22.0690225788731,28008
2020,29,"SAN JUAN BAUTISTA",5,21.662943647743,152555
2020,30,"BELEN",5,22.2210728648138,71005
2020,30,"INDIANA",1,22.5493103202205,11717
2020,30,"IQUITOS",21,21.9343410969409,163502
2020,30,"MORONA",1,21.07583486082,4557
2020,30,"PUNCHANA",2,21.6736253106843,88908
2020,30,"RAMON CASTILLA",3,21.5039695927398,23811
2020,30,"SAN JUAN BAUTISTA",7,22.0821969748153,152555
2020,30,"TAPICHE",1,22.1380318924428,952
2020,30,"TROMPETEROS",1,21.3663475422015,10789
2020,31,"BELEN",2,22.1760668414181,71005
2020,31,"IQUITOS",13,21.5728870819052,163502
2020,31,"PUNCHANA",9,21.1203614147128,88908
2020,31,"RAMON CASTILLA",1,21.6741277141129,23811
2020,31,"REQUENA",1,21.2628719411787,28008
2020,31,"SAN JUAN BAUTISTA",20,21.3203491780073,152555
2020,31,"YURIMAGUAS",3,19.9249389057139,104052
2020,32,"BELEN",2,20.9571045687065,71005
2020,32,"CONTAMANA",1,18.5634525717476,28258
2020,32,"IQUITOS",8,20.29104715581,163502
2020,32,"NAUTA",1,21.6081157606842,33520
2020,32,"PUNCHANA",2,19.873167852833,88908
2020,32,"RAMON CASTILLA",1,20.8189881100256,23811
2020,32,"REQUENA",2,21.2667202809995,28008
2020,32,"SAN JUAN BAUTISTA",15,20.5941814283192,152555
2020,32,"YURIMAGUAS",2,19.6145564675716,104052
2020,33,"BELEN",1,22.7293777870921,71005
2020,33,"CONTAMANA",3,20.2948888862566,28258
2020,33,"EMILIO SAN MARTIN",1,22.3893143869088,6859
2020,33,"INAHUAYA",1,21.7726808832109,1739
2020,33,"INDIANA",2,22.1126612233904,11717
2020,33,"IQUITOS",13,22.2004258709934,163502
2020,33,"PUNCHANA",7,22.0096740298929,88908
2020,33,"RAMON CASTILLA",1,22.3438968189317,23811
2020,33,"REQUENA",3,22.6769014255332,28008
2020,33,"SAN JUAN BAUTISTA",7,22.2947286637103,152555
2020,33,"SAN PABLO",1,22.4309181875389,12680
2020,33,"TORRES CAUSANA",1,21.7671376640743,5061
2020,33,"YURIMAGUAS",1,21.5170238449705,104052
2020,34,"BELEN",3,18.0595921609254,71005
2020,34,"CONTAMANA",10,17.1408350929434,28258
2020,34,"INDIANA",2,17.6877434796513,11717
2020,34,"IQUITOS",10,18.1167196522589,163502
2020,34,"PADRE MARQUEZ",1,17.9952958842076,3503
2020,34,"PUNCHANA",5,18.1096439323575,88908
2020,34,"PUTUMAYO",1,18.9064301512788,4384
2020,34,"REQUENA",6,17.034072732888,28008
2020,34,"SAN JUAN BAUTISTA",12,17.8838844119167,152555
2020,34,"SARAYACU",1,18.4189505201793,15234
2020,34,"YURIMAGUAS",4,19.1607845704702,104052
2020,35,"BELEN",1,19.872716240897,71005
2020,35,"CONTAMANA",14,16.8278579335285,28258
2020,35,"INDIANA",1,19.6758909633382,11717
2020,35,"IQUITOS",12,19.6217529618536,163502
2020,35,"PADRE MARQUEZ",1,17.276229130104,3503
2020,35,"PUNCHANA",5,19.2941542874425,88908
2020,35,"RAMON CASTILLA",2,18.7486529545305,23811
2020,35,"REQUENA",6,17.9516922009034,28008
2020,35,"SAN JUAN BAUTISTA",9,19.3424580411528,152555
2020,35,"YURIMAGUAS",4,18.7590532284379,104052
2020,36,"BELEN",6,22.4773353149054,71005
2020,36,"CONTAMANA",23,21.6217140074421,28258
2020,36,"FERNANDO LORES",1,22.5418867916576,14284
2020,36,"INDIANA",1,22.5372825016011,11717
2020,36,"IQUITOS",14,22.487050121041,163502
2020,36,"NAPO",1,20.9776107293016,17605
2020,36,"PADRE MARQUEZ",3,22.6558994773894,3503
2020,36,"PUNCHANA",3,22.1821296192173,88908
2020,36,"REQUENA",1,22.8947208116809,28008
2020,36,"SAN JUAN BAUTISTA",18,22.2546058763793,152555
2020,36,"SARAYACU",1,22.9446138659633,15234
2020,36,"YURIMAGUAS",17,22.509032372022,104052
2020,37,"BARRANCA",1,19.7244490007781,15950
2020,37,"BELEN",2,22.8230224046736,71005
2020,37,"CONTAMANA",7,20.9257274982433,28258
2020,37,"FERNANDO LORES",8,22.6562230119721,14284
2020,37,"IQUITOS",20,22.5346794158574,163502
2020,37,"PADRE MARQUEZ",3,22.5334911198707,3503
2020,37,"PUNCHANA",7,22.2914077791029,88908
